,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
799,,265.68,0.0,0.0,90,Snow,light snow,2018-01-28 17:00:00,4535
800,,265.35,0.0,0.0,90,Snow,light snow,2018-01-28 18:00:00,3849
801,,264.94,0.0,0.0,40,Clouds,scattered clouds,2018-01-28 19:00:00,3221
802,,264.54,0.0,0.0,40,Clouds,scattered clouds,2018-01-28 20:00:00,2554
803,,263.81,0.0,0.0,40,Clouds,scattered clouds,2018-01-28 21:00:00,2082
804,,263.01,0.0,0.0,1,Clear,sky is clear,2018-01-28 22:00:00,1433
805,,261.94,0.0,0.0,1,Clear,sky is clear,2018-01-28 23:00:00,877
806,,261.54,0.0,0.0,1,Clear,sky is clear,2018-01-29 00:00:00,482
807,,260.79,0.0,0.0,1,Clear,sky is clear,2018-01-29 01:00:00,335
808,,260.43,0.0,0.0,1,Clear,sky is clear,2018-01-29 02:00:00,230
809,,259.86,0.0,0.0,1,Clear,sky is clear,2018-01-29 03:00:00,353
810,,259.44,0.0,0.0,1,Clear,sky is clear,2018-01-29 04:00:00,888
811,,258.94,0.0,0.0,1,Clear,sky is clear,2018-01-29 05:00:00,2837
812,,257.95,0.0,0.0,1,Clear,sky is clear,2018-01-29 06:00:00,5488
813,,257.15,0.0,0.0,1,Clear,sky is clear,2018-01-29 07:00:00,6362
814,,256.65,0.0,0.0,1,Clear,sky is clear,2018-01-29 08:00:00,5438
815,,256.79,0.0,0.0,20,Clouds,few clouds,2018-01-29 09:00:00,4715
816,,257.55,0.0,0.0,5,Clear,sky is clear,2018-01-29 10:00:00,4287
817,,259.08,0.0,0.0,5,Clear,sky is clear,2018-01-29 11:00:00,4409
818,,260.41,0.0,0.0,5,Clear,sky is clear,2018-01-29 12:00:00,4725
819,,261.22,0.0,0.0,1,Clear,sky is clear,2018-01-29 13:00:00,4578
820,,262.22,0.0,0.0,1,Clear,sky is clear,2018-01-29 14:00:00,5030
821,,263.15,0.0,0.0,5,Clear,sky is clear,2018-01-29 15:00:00,5527
822,,263.8,0.0,0.0,1,Clear,sky is clear,2018-01-29 16:00:00,6285
823,,263.73,0.0,0.0,5,Clear,sky is clear,2018-01-29 17:00:00,6023
824,,262.69,0.0,0.0,5,Clear,sky is clear,2018-01-29 18:00:00,4286
825,,260.96,0.0,0.0,1,Clear,sky is clear,2018-01-29 19:00:00,3448
826,,259.9,0.0,0.0,1,Clear,sky is clear,2018-01-29 20:00:00,2957
827,,258.63,0.0,0.0,5,Clear,sky is clear,2018-01-29 21:00:00,2657
828,,257.76,0.0,0.0,1,Clear,sky is clear,2018-01-29 22:00:00,1955
829,,257.03,0.0,0.0,1,Clear,sky is clear,2018-01-29 23:00:00,1185
830,,256.42,0.0,0.0,1,Clear,sky is clear,2018-01-30 00:00:00,588
831,,255.95,0.0,0.0,1,Clear,sky is clear,2018-01-30 01:00:00,330
832,,255.42,0.0,0.0,1,Clear,sky is clear,2018-01-30 02:00:00,249
833,,255.02,0.0,0.0,1,Clear,sky is clear,2018-01-30 03:00:00,371
834,,254.76,0.0,0.0,1,Clear,sky is clear,2018-01-30 04:00:00,910
835,,254.49,0.0,0.0,1,Clear,sky is clear,2018-01-30 05:00:00,2876
836,,255.3,0.0,0.0,1,Clear,sky is clear,2018-01-30 06:00:00,5585
837,,255.58,0.0,0.0,1,Snow,light snow,2018-01-30 07:00:00,6405
838,,255.69,0.0,0.0,20,Snow,light snow,2018-01-30 08:00:00,5489
839,,257.93,0.0,0.0,75,Clouds,broken clouds,2018-01-30 09:00:00,4462
840,,259.95,0.0,0.0,75,Clouds,broken clouds,2018-01-30 10:00:00,4388
841,,261.61,0.0,0.0,75,Clouds,broken clouds,2018-01-30 11:00:00,4432
842,,263.01,0.0,0.0,90,Clouds,overcast clouds,2018-01-30 12:00:00,4783
843,,264.82,0.0,0.0,90,Clouds,overcast clouds,2018-01-30 13:00:00,4801
844,,265.89,0.0,0.0,1,Clear,sky is clear,2018-01-30 14:00:00,5195
845,,266.95,0.0,0.0,90,Clouds,overcast clouds,2018-01-30 15:00:00,5701
846,,267.58,0.0,0.0,1,Clear,sky is clear,2018-01-30 16:00:00,6838
847,,268.62,0.0,0.0,1,Clear,sky is clear,2018-01-30 17:00:00,5944
848,,269.38,0.0,0.0,1,Clear,sky is clear,2018-01-30 18:00:00,4589
849,,269.72,0.0,0.0,1,Clear,sky is clear,2018-01-30 19:00:00,3090
850,,270.09,0.0,0.0,1,Clear,sky is clear,2018-01-30 20:00:00,2885
851,,270.55,0.0,0.0,90,Clouds,overcast clouds,2018-01-30 21:00:00,2490
852,,271.01,0.0,0.0,1,Clear,sky is clear,2018-01-30 22:00:00,2261
853,,271.48,0.0,0.0,75,Clouds,broken clouds,2018-01-30 23:00:00,1430
854,,271.86,0.0,0.0,40,Clouds,scattered clouds,2018-01-31 00:00:00,628
855,,272.22,0.0,0.0,75,Clouds,broken clouds,2018-01-31 01:00:00,381
856,,272.22,0.0,0.0,90,Snow,snow,2018-01-31 03:00:00,376
857,,272.22,0.0,0.0,90,Fog,fog,2018-01-31 03:00:00,376
858,,272.22,0.0,0.0,90,Mist,mist,2018-01-31 03:00:00,376
859,,272.29,0.0,0.0,90,Snow,light snow,2018-01-31 04:00:00,982
860,,272.29,0.0,0.0,90,Mist,mist,2018-01-31 04:00:00,982
861,,272.69,0.0,0.0,75,Mist,mist,2018-01-31 05:00:00,2534
862,,272.69,0.0,0.0,75,Snow,light snow,2018-01-31 05:00:00,2534
863,,272.15,0.0,0.0,1,Clear,sky is clear,2018-01-31 06:00:00,5081
864,,271.22,0.0,0.0,1,Clear,sky is clear,2018-01-31 07:00:00,5675
865,,269.35,0.0,0.0,1,Clear,sky is clear,2018-01-31 08:00:00,5155
866,,268.01,0.0,0.0,1,Clear,sky is clear,2018-01-31 09:00:00,5210
867,,268.08,0.0,0.0,5,Clear,sky is clear,2018-01-31 10:00:00,4379
868,,268.07,0.0,0.0,5,Snow,light snow,2018-01-31 11:00:00,4546
869,,269.15,0.0,0.0,1,Clear,sky is clear,2018-01-31 12:00:00,4885
870,,269.72,0.0,0.0,1,Clear,sky is clear,2018-01-31 13:00:00,5021
871,,270.61,0.0,0.0,1,Clear,sky is clear,2018-01-31 14:00:00,5212
872,,270.72,0.0,0.0,1,Clear,sky is clear,2018-01-31 15:00:00,5941
873,,271.15,0.0,0.0,75,Clouds,broken clouds,2018-01-31 16:00:00,6818
874,,270.8,0.0,0.0,90,Clouds,overcast clouds,2018-01-31 17:00:00,6351
875,,271.08,0.0,0.0,90,Clouds,overcast clouds,2018-01-31 18:00:00,4559
876,,270.55,0.0,0.0,90,Snow,light snow,2018-01-31 19:00:00,3400
877,,269.75,0.0,0.0,90,Snow,snow,2018-01-31 20:00:00,2856
878,,269.75,0.0,0.0,90,Mist,mist,2018-01-31 20:00:00,2856
879,,267.81,0.0,0.0,90,Snow,light snow,2018-01-31 21:00:00,2564
880,,267.81,0.0,0.0,90,Mist,mist,2018-01-31 21:00:00,2564
881,,264.72,0.0,0.0,90,Snow,light snow,2018-01-31 22:00:00,1739
882,,264.72,0.0,0.0,90,Haze,haze,2018-01-31 22:00:00,1739
883,,262.35,0.0,0.0,1,Haze,haze,2018-01-31 23:00:00,1402
884,,259.89,0.0,0.0,75,Clouds,broken clouds,2018-02-01 00:00:00,716
885,,258.15,0.0,0.0,20,Haze,haze,2018-02-01 01:00:00,363
886,,256.87,0.0,0.0,40,Clouds,scattered clouds,2018-02-01 02:00:00,285
887,,255.94,0.0,0.0,1,Clear,sky is clear,2018-02-01 03:00:00,362
888,,255.15,0.0,0.0,1,Clear,sky is clear,2018-02-01 04:00:00,936
889,,254.84,0.0,0.0,40,Clouds,scattered clouds,2018-02-01 05:00:00,2861
890,,254.08,0.0,0.0,40,Clouds,scattered clouds,2018-02-01 06:00:00,5410
891,,253.92,0.0,0.0,1,Clear,sky is clear,2018-02-01 07:00:00,6303
892,,253.44,0.0,0.0,1,Clear,sky is clear,2018-02-01 08:00:00,5332
893,,253.65,0.0,0.0,5,Clear,sky is clear,2018-02-01 09:00:00,5000
894,,254.48,0.0,0.0,1,Clear,sky is clear,2018-02-01 10:00:00,4438
895,,255.5,0.0,0.0,1,Clear,sky is clear,2018-02-01 11:00:00,4717
896,,256.08,0.0,0.0,1,Clear,sky is clear,2018-02-01 12:00:00,4843
897,,256.88,0.0,0.0,1,Clear,sky is clear,2018-02-01 13:00:00,5099
898,,257.93,0.0,0.0,1,Clear,sky is clear,2018-02-01 14:00:00,5402
899,,258.42,0.0,0.0,1,Clear,sky is clear,2018-02-01 15:00:00,5961
900,,259.08,0.0,0.0,1,Clear,sky is clear,2018-02-01 16:00:00,6636
901,,258.69,0.0,0.0,1,Clear,sky is clear,2018-02-01 17:00:00,6375
902,,257.69,0.0,0.0,5,Clear,sky is clear,2018-02-01 18:00:00,4723
903,,257.08,0.0,0.0,1,Clear,sky is clear,2018-02-01 19:00:00,3595
904,,256.51,0.0,0.0,1,Clear,sky is clear,2018-02-01 20:00:00,3133
905,,255.86,0.0,0.0,40,Clouds,scattered clouds,2018-02-01 21:00:00,2807
906,,255.02,0.0,0.0,1,Clear,sky is clear,2018-02-01 22:00:00,2165
907,,254.58,0.0,0.0,1,Clear,sky is clear,2018-02-01 23:00:00,1483
908,,253.92,0.0,0.0,1,Clear,sky is clear,2018-02-02 00:00:00,926
909,,252.75,0.0,0.0,1,Clear,sky is clear,2018-02-02 01:00:00,521
910,,252.22,0.0,0.0,1,Clear,sky is clear,2018-02-02 02:00:00,422
911,,251.43,0.0,0.0,1,Clear,sky is clear,2018-02-02 03:00:00,439
912,,250.46,0.0,0.0,1,Clear,sky is clear,2018-02-02 04:00:00,922
913,,250.35,0.0,0.0,1,Clear,sky is clear,2018-02-02 05:00:00,2731
914,,250.35,0.0,0.0,1,Clear,sky is clear,2018-02-02 06:00:00,5041
915,,250.02,0.0,0.0,1,Clear,sky is clear,2018-02-02 07:00:00,5843
916,,250.16,0.0,0.0,1,Clear,sky is clear,2018-02-02 08:00:00,5149
917,,250.15,0.0,0.0,1,Clear,sky is clear,2018-02-02 09:00:00,4963
918,,253.07,0.0,0.0,20,Clouds,few clouds,2018-02-02 10:00:00,4379
919,,255.22,0.0,0.0,1,Clear,sky is clear,2018-02-02 11:00:00,4932
920,,257.14,0.0,0.0,75,Clouds,broken clouds,2018-02-02 12:00:00,5104
921,,258.29,0.0,0.0,75,Clouds,broken clouds,2018-02-02 13:00:00,5378
922,,259.3,0.0,0.0,40,Clouds,scattered clouds,2018-02-02 14:00:00,5487
923,,259.95,0.0,0.0,75,Clouds,broken clouds,2018-02-02 15:00:00,6080
924,,260.44,0.0,0.0,90,Clouds,overcast clouds,2018-02-02 16:00:00,6646
925,,260.49,0.0,0.0,90,Snow,light snow,2018-02-02 17:00:00,5891
926,,260.62,0.0,0.0,90,Snow,light snow,2018-02-02 18:00:00,4691
927,,260.62,0.0,0.0,90,Snow,light snow,2018-02-02 19:00:00,3790
928,,260.51,0.0,0.0,90,Snow,light snow,2018-02-02 20:00:00,3216
929,,260.72,0.0,0.0,90,Snow,light snow,2018-02-02 21:00:00,3818
930,,261.16,0.0,0.0,90,Snow,light snow,2018-02-02 22:00:00,3788
931,,261.51,0.0,0.0,90,Snow,light snow,2018-02-02 23:00:00,2020
932,,261.79,0.0,0.0,90,Snow,light snow,2018-02-03 00:00:00,1368
933,,262.08,0.0,0.0,90,Snow,light snow,2018-02-03 01:00:00,926
934,,261.93,0.0,0.0,90,Clouds,overcast clouds,2018-02-03 02:00:00,631
935,,262.22,0.0,0.0,90,Clouds,overcast clouds,2018-02-03 03:00:00,471
936,,262.29,0.0,0.0,90,Clouds,overcast clouds,2018-02-03 04:00:00,519
937,,262.36,0.0,0.0,90,Clouds,overcast clouds,2018-02-03 05:00:00,783
938,,262.43,0.0,0.0,40,Clouds,scattered clouds,2018-02-03 06:00:00,1320
939,,262.44,0.0,0.0,90,Snow,light snow,2018-02-03 07:00:00,1839
940,,262.3,0.0,0.0,90,Snow,light snow,2018-02-03 08:00:00,2552
941,,262.3,0.0,0.0,90,Mist,mist,2018-02-03 08:00:00,2552
942,,262.3,0.0,0.0,90,Haze,haze,2018-02-03 08:00:00,2552
943,,262.79,0.0,0.0,90,Snow,light snow,2018-02-03 09:00:00,3168
944,,262.79,0.0,0.0,90,Mist,mist,2018-02-03 09:00:00,3168
945,,263.22,0.0,0.0,90,Snow,light snow,2018-02-03 10:00:00,3572
946,,263.22,0.0,0.0,90,Mist,mist,2018-02-03 10:00:00,3572
947,,264.36,0.0,0.0,90,Snow,light snow,2018-02-03 11:00:00,3838
948,,264.36,0.0,0.0,90,Mist,mist,2018-02-03 11:00:00,3838
949,,264.79,0.0,0.0,90,Snow,light snow,2018-02-03 12:00:00,3924
950,,264.79,0.0,0.0,90,Mist,mist,2018-02-03 12:00:00,3924
951,,264.86,0.0,0.0,90,Snow,heavy snow,2018-02-03 13:00:00,3562
952,,264.86,0.0,0.0,90,Mist,mist,2018-02-03 13:00:00,3562
953,,264.79,0.0,0.0,90,Snow,snow,2018-02-03 14:00:00,3572
954,,264.79,0.0,0.0,90,Fog,fog,2018-02-03 14:00:00,3572
955,,264.86,0.0,0.0,90,Snow,light snow,2018-02-03 15:00:00,3716
956,,264.86,0.0,0.0,90,Mist,mist,2018-02-03 15:00:00,3716
957,,264.51,0.0,0.0,90,Snow,light snow,2018-02-03 16:00:00,3752
958,,264.51,0.0,0.0,90,Mist,mist,2018-02-03 16:00:00,3752
959,,264.51,0.0,0.0,90,Haze,haze,2018-02-03 16:00:00,3752
960,,264.08,0.0,0.0,90,Snow,light snow,2018-02-03 17:00:00,3652
961,,264.08,0.0,0.0,90,Mist,mist,2018-02-03 17:00:00,3652
962,,263.65,0.0,0.0,90,Snow,light snow,2018-02-03 18:00:00,3763
963,,263.69,0.0,0.0,90,Snow,light snow,2018-02-03 19:00:00,3301
964,,263.15,0.0,0.0,90,Snow,light snow,2018-02-03 20:00:00,2632
965,,262.44,0.0,0.0,90,Snow,light snow,2018-02-03 21:00:00,2454
966,,262.44,0.0,0.0,90,Mist,mist,2018-02-03 21:00:00,2454
967,,262.15,0.0,0.0,90,Snow,light snow,2018-02-03 22:00:00,2892
968,,262.15,0.0,0.0,90,Mist,mist,2018-02-03 22:00:00,2892
969,,261.49,0.0,0.0,90,Snow,light snow,2018-02-03 23:00:00,2935
970,,261.49,0.0,0.0,90,Mist,mist,2018-02-03 23:00:00,2935
971,,261.49,0.0,0.0,90,Haze,haze,2018-02-03 23:00:00,2935
972,,260.44,0.0,0.0,75,Snow,light snow,2018-02-04 00:00:00,1536
973,,260.44,0.0,0.0,75,Mist,mist,2018-02-04 00:00:00,1536
974,,260.44,0.0,0.0,75,Haze,haze,2018-02-04 00:00:00,1536
975,,259.58,0.0,0.0,40,Snow,light snow,2018-02-04 01:00:00,986
976,,259.58,0.0,0.0,40,Mist,mist,2018-02-04 01:00:00,986
977,,259.58,0.0,0.0,40,Haze,haze,2018-02-04 01:00:00,986
978,,258.22,0.0,0.0,1,Haze,haze,2018-02-04 02:00:00,670
979,,256.94,0.0,0.0,90,Clouds,overcast clouds,2018-02-04 03:00:00,520
980,,256.01,0.0,0.0,1,Clear,sky is clear,2018-02-04 04:00:00,524
981,,255.62,0.0,0.0,1,Clear,sky is clear,2018-02-04 05:00:00,648
982,,255.01,0.0,0.0,1,Clear,sky is clear,2018-02-04 06:00:00,1046
983,,253.82,0.0,0.0,1,Clear,sky is clear,2018-02-04 07:00:00,1320
984,,252.42,0.0,0.0,1,Clear,sky is clear,2018-02-04 08:00:00,1857
985,,251.72,0.0,0.0,1,Clear,sky is clear,2018-02-04 09:00:00,2449
986,,251.93,0.0,0.0,1,Clear,sky is clear,2018-02-04 10:00:00,3225
987,,253.01,0.0,0.0,1,Clear,sky is clear,2018-02-04 11:00:00,3452
988,,254.29,0.0,0.0,1,Haze,haze,2018-02-04 12:00:00,3735
989,,255.08,0.0,0.0,1,Clear,sky is clear,2018-02-04 13:00:00,3801
990,,255.95,0.0,0.0,1,Clear,sky is clear,2018-02-04 14:00:00,3686
991,,256.36,0.0,0.0,5,Haze,haze,2018-02-04 15:00:00,3508
992,,256.86,0.0,0.0,5,Clear,sky is clear,2018-02-04 16:00:00,3630
993,,256.94,0.0,0.0,1,Clear,sky is clear,2018-02-04 17:00:00,2975
994,,256.02,0.0,0.0,5,Clear,sky is clear,2018-02-04 18:00:00,2052
995,,255.09,0.0,0.0,1,Clear,sky is clear,2018-02-04 19:00:00,1720
996,,254.35,0.0,0.0,5,Clear,sky is clear,2018-02-04 20:00:00,1855
997,,254.23,0.0,0.0,1,Clear,sky is clear,2018-02-04 21:00:00,2438
998,,254.15,0.0,0.0,5,Clear,sky is clear,2018-02-04 22:00:00,2382
999,,253.65,0.0,0.0,5,Clear,sky is clear,2018-02-04 23:00:00,1321
1000,,253.5,0.0,0.0,5,Clear,sky is clear,2018-02-05 00:00:00,836
1001,,253.0,0.0,0.0,1,Clear,sky is clear,2018-02-05 01:00:00,505
1002,,252.37,0.0,0.0,1,Clear,sky is clear,2018-02-05 02:00:00,411
1003,,252.15,0.0,0.0,5,Clear,sky is clear,2018-02-05 03:00:00,429
1004,,252.22,0.0,0.0,1,Clear,sky is clear,2018-02-05 04:00:00,925
1005,,252.44,0.0,0.0,5,Clear,sky is clear,2018-02-05 05:00:00,2657
1006,,253.15,0.0,0.0,1,Clear,sky is clear,2018-02-05 06:00:00,4846
1007,,253.73,0.0,0.0,1,Clear,sky is clear,2018-02-05 07:00:00,6026
1008,,254.36,0.0,0.0,1,Clear,sky is clear,2018-02-05 08:00:00,6048
1009,,255.01,0.0,0.0,1,Clear,sky is clear,2018-02-05 09:00:00,4893
1010,,256.51,0.0,0.0,1,Clear,sky is clear,2018-02-05 10:00:00,4124
1011,,258.41,0.0,0.0,75,Clouds,broken clouds,2018-02-05 11:00:00,4470
1012,,260.36,0.0,0.0,75,Snow,light snow,2018-02-05 12:00:00,4450
1013,,261.86,0.0,0.0,90,Snow,light snow,2018-02-05 13:00:00,4303
1014,,262.68,0.0,0.0,75,Snow,light snow,2018-02-05 14:00:00,4884
1015,,262.95,0.0,0.0,40,Snow,light snow,2018-02-05 15:00:00,5441
1016,,262.95,0.0,0.0,40,Haze,haze,2018-02-05 15:00:00,5441
1017,,263.02,0.0,0.0,20,Snow,light snow,2018-02-05 16:00:00,6091
1018,,263.02,0.0,0.0,20,Haze,haze,2018-02-05 16:00:00,6091
1019,,262.75,0.0,0.0,1,Snow,light snow,2018-02-05 17:00:00,5912
1020,,261.56,0.0,0.0,1,Clear,sky is clear,2018-02-05 18:00:00,4263
1021,,260.03,0.0,0.0,1,Clear,sky is clear,2018-02-05 19:00:00,3098
1022,,259.8,0.0,0.0,1,Clear,sky is clear,2018-02-05 20:00:00,2587
1023,,258.81,0.0,0.0,5,Clear,sky is clear,2018-02-05 21:00:00,2136
1024,,257.75,0.0,0.0,1,Clear,sky is clear,2018-02-05 22:00:00,1459
1025,,256.58,0.0,0.0,1,Clear,sky is clear,2018-02-05 23:00:00,887
1026,,255.81,0.0,0.0,1,Clear,sky is clear,2018-02-06 00:00:00,468
1027,,254.61,0.0,0.0,1,Clear,sky is clear,2018-02-06 01:00:00,334
1028,,253.81,0.0,0.0,1,Clear,sky is clear,2018-02-06 02:00:00,237
1029,,253.08,0.0,0.0,1,Clear,sky is clear,2018-02-06 03:00:00,339
1030,,252.02,0.0,0.0,1,Clear,sky is clear,2018-02-06 04:00:00,850
1031,,251.36,0.0,0.0,1,Clear,sky is clear,2018-02-06 05:00:00,2801
1032,,250.15,0.0,0.0,1,Clear,sky is clear,2018-02-06 06:00:00,5434
1033,,249.35,0.0,0.0,1,Mist,mist,2018-02-06 07:00:00,6067
1034,,249.23,0.0,0.0,5,Mist,mist,2018-02-06 08:00:00,5009
1035,,250.21,0.0,0.0,5,Clear,sky is clear,2018-02-06 09:00:00,5190
1036,,253.0,0.0,0.0,5,Clear,sky is clear,2018-02-06 10:00:00,4290
1037,,255.0,0.0,0.0,1,Snow,light snow,2018-02-06 11:00:00,4309
1038,,257.33,0.0,0.0,5,Clear,sky is clear,2018-02-06 12:00:00,4741
1039,,259.35,0.0,0.0,20,Clouds,few clouds,2018-02-06 13:00:00,4621
1040,,260.15,0.0,0.0,1,Clear,sky is clear,2018-02-06 14:00:00,4987
1041,,260.41,0.0,0.0,5,Clear,sky is clear,2018-02-06 15:00:00,5710
1042,,260.22,0.0,0.0,5,Clear,sky is clear,2018-02-06 16:00:00,6770
1043,,259.68,0.0,0.0,40,Clouds,scattered clouds,2018-02-06 17:00:00,6207
1044,,259.15,0.0,0.0,75,Clouds,broken clouds,2018-02-06 18:00:00,4612
1045,,259.45,0.0,0.0,90,Clouds,overcast clouds,2018-02-06 19:00:00,3217
1046,,259.29,0.0,0.0,90,Clouds,overcast clouds,2018-02-06 20:00:00,2634
1047,,259.29,0.0,0.0,90,Clouds,overcast clouds,2018-02-06 21:00:00,2407
1048,,259.36,0.0,0.0,90,Snow,light snow,2018-02-06 22:00:00,1652
1049,,259.28,0.0,0.0,90,Snow,light snow,2018-02-06 23:00:00,1120
1050,,259.22,0.0,0.0,90,Snow,light snow,2018-02-07 00:00:00,549
1051,,259.21,0.0,0.0,90,Snow,light snow,2018-02-07 01:00:00,346
1052,,259.21,0.0,0.0,90,Mist,mist,2018-02-07 01:00:00,346
1053,,259.15,0.0,0.0,90,Snow,light snow,2018-02-07 02:00:00,259
1054,,259.15,0.0,0.0,90,Mist,mist,2018-02-07 02:00:00,259
1055,,259.21,0.0,0.0,90,Snow,snow,2018-02-07 03:00:00,337
1056,,259.21,0.0,0.0,90,Mist,mist,2018-02-07 03:00:00,337
1057,,259.22,0.0,0.0,90,Snow,snow,2018-02-07 04:00:00,865
1058,,259.22,0.0,0.0,90,Mist,mist,2018-02-07 04:00:00,865
1059,,258.84,0.0,0.0,75,Snow,snow,2018-02-07 05:00:00,2776
1060,,258.84,0.0,0.0,75,Mist,mist,2018-02-07 05:00:00,2776
1061,,256.81,0.0,0.0,75,Snow,snow,2018-02-07 06:00:00,4899
1062,,255.08,0.0,0.0,1,Mist,mist,2018-02-07 07:00:00,4967
1063,,255.08,0.0,0.0,1,Snow,light snow,2018-02-07 07:00:00,4967
1064,,253.55,0.0,0.0,5,Mist,mist,2018-02-07 08:00:00,4915
1065,,253.55,0.0,0.0,5,Snow,light snow,2018-02-07 08:00:00,4915
1066,,255.07,0.0,0.0,5,Snow,light snow,2018-02-07 09:00:00,5343
1067,,255.07,0.0,0.0,5,Mist,mist,2018-02-07 09:00:00,5343
1068,,257.99,0.0,0.0,1,Snow,light snow,2018-02-07 10:00:00,4364
1069,,260.01,0.0,0.0,5,Clear,sky is clear,2018-02-07 11:00:00,4466
1070,,261.27,0.0,0.0,40,Clouds,scattered clouds,2018-02-07 12:00:00,4697
1071,,262.21,0.0,0.0,40,Clouds,scattered clouds,2018-02-07 13:00:00,4833
1072,,262.93,0.0,0.0,40,Clouds,scattered clouds,2018-02-07 14:00:00,5095
1073,,263.28,0.0,0.0,20,Clouds,few clouds,2018-02-07 15:00:00,5658
1074,,263.29,0.0,0.0,20,Clouds,few clouds,2018-02-07 16:00:00,6531
1075,,262.55,0.0,0.0,20,Clouds,few clouds,2018-02-07 17:00:00,6117
1076,,260.94,0.0,0.0,40,Clouds,scattered clouds,2018-02-07 18:00:00,4394
1077,,259.57,0.0,0.0,40,Clouds,scattered clouds,2018-02-07 19:00:00,3307
1078,,258.68,0.0,0.0,40,Clouds,scattered clouds,2018-02-07 20:00:00,3037
1079,,258.8,0.0,0.0,1,Clear,sky is clear,2018-02-07 21:00:00,2463
1080,,259.0,0.0,0.0,75,Clouds,broken clouds,2018-02-07 22:00:00,1653
1081,,259.43,0.0,0.0,90,Clouds,overcast clouds,2018-02-07 23:00:00,973
1082,,259.76,0.0,0.0,75,Clouds,broken clouds,2018-02-08 00:00:00,573
1083,,259.91,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 01:00:00,315
1084,,259.28,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 02:00:00,233
1085,,258.92,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 03:00:00,340
1086,,257.86,0.0,0.0,40,Clouds,scattered clouds,2018-02-08 04:00:00,882
1087,,255.95,0.0,0.0,1,Snow,light snow,2018-02-08 05:00:00,2830
1088,,256.22,0.0,0.0,1,Snow,light snow,2018-02-08 06:00:00,5449
1089,,255.3,0.0,0.0,1,Snow,light snow,2018-02-08 07:00:00,5954
1090,,255.01,0.0,0.0,40,Snow,light snow,2018-02-08 08:00:00,5395
1091,,256.35,0.0,0.0,40,Mist,mist,2018-02-08 09:00:00,5192
1092,,256.35,0.0,0.0,40,Snow,light snow,2018-02-08 09:00:00,5192
1093,,258.71,0.0,0.0,40,Mist,mist,2018-02-08 10:00:00,4477
1094,,258.71,0.0,0.0,40,Haze,haze,2018-02-08 10:00:00,4477
1095,,260.48,0.0,0.0,75,Clouds,broken clouds,2018-02-08 11:00:00,4686
1096,,261.61,0.0,0.0,75,Snow,light snow,2018-02-08 12:00:00,4896
1097,,262.75,0.0,0.0,75,Clouds,broken clouds,2018-02-08 13:00:00,4907
1098,,263.43,0.0,0.0,75,Clouds,broken clouds,2018-02-08 14:00:00,4988
1099,,263.48,0.0,0.0,75,Clouds,broken clouds,2018-02-08 15:00:00,5852
1100,,263.22,0.0,0.0,75,Clouds,broken clouds,2018-02-08 16:00:00,6883
1101,,262.75,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 17:00:00,6278
1102,,262.41,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 18:00:00,4550
1103,,262.0,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 19:00:00,3494
1104,,261.86,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 20:00:00,3094
1105,,261.61,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 21:00:00,3530
1106,,261.22,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 22:00:00,3197
1107,,261.01,0.0,0.0,90,Snow,light snow,2018-02-08 23:00:00,1305
1108,,261.01,0.0,0.0,90,Haze,haze,2018-02-08 23:00:00,1305
1109,,260.72,0.0,0.0,90,Snow,light snow,2018-02-09 00:00:00,660
1110,,260.61,0.0,0.0,90,Snow,light snow,2018-02-09 01:00:00,389
1111,,260.58,0.0,0.0,75,Snow,light snow,2018-02-09 02:00:00,287
1112,,259.72,0.0,0.0,90,Snow,light snow,2018-02-09 03:00:00,340
1113,,259.36,0.0,0.0,1,Clear,sky is clear,2018-02-09 04:00:00,826
1114,,257.95,0.0,0.0,1,Clear,sky is clear,2018-02-09 05:00:00,2651
1115,,256.88,0.0,0.0,1,Clear,sky is clear,2018-02-09 06:00:00,5319
1116,,256.01,0.0,0.0,40,Clouds,scattered clouds,2018-02-09 07:00:00,6499
1117,,255.15,0.0,0.0,20,Clouds,few clouds,2018-02-09 08:00:00,5467
1118,,255.76,0.0,0.0,5,Clear,sky is clear,2018-02-09 09:00:00,4975
1119,,256.79,0.0,0.0,5,Clear,sky is clear,2018-02-09 10:00:00,4513
1120,,257.72,0.0,0.0,1,Clear,sky is clear,2018-02-09 11:00:00,4913
1121,,258.72,0.0,0.0,1,Clear,sky is clear,2018-02-09 12:00:00,5335
1122,,259.79,0.0,0.0,1,Clear,sky is clear,2018-02-09 13:00:00,5340
1123,,260.5,0.0,0.0,1,Clear,sky is clear,2018-02-09 14:00:00,5429
1124,,261.08,0.0,0.0,20,Clouds,few clouds,2018-02-09 15:00:00,5861
1125,,261.21,0.0,0.0,20,Clouds,few clouds,2018-02-09 16:00:00,6347
